,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 1, 0, 1, 2, 0)",0.00252524692193,0.000465298966934,0.000469550066982,0.000473282553606,0.000476537582882,0.000479351567377,0.000481757344288,0.000483784535023,0.000485459933688,0.000486807793492,0.000487850197716,0.000488607204123,0.000489097211904,0.000489337180709
"Z(0, 1, 0, 1, 2, 1)",0.00252524692193,0.000465298966934,0.000469888378226,0.00047310468732,0.000475159818825,0.000476216027551,0.000476411644872,0.00047586388199,0.000474672961403,0.00047292397209,0.000470691548812,0.000468037811732,0.000465018475118,0.000461684578827
"Z(0, 1, 0, 1, 2, 2)",0.00252524692193,0.000465298966934,0.000478027551026,0.000489225884875,0.000499062209109,0.000507674750229,0.000515184753199,0.000521698432738,0.000527309419196,0.000532100116315,0.000536144268137,0.000539506550765,0.000542245649366,0.000544415360648
"Z(0, 1, 0, 1, 3, 0)",0.00252524692193,0.000465298966934,0.000476705514967,0.000487407481746,0.000497455332716,0.000506893423444,0.000515761763583,0.000524096469839,0.000531930251035,0.000539292753136,0.000546211028123,0.000552709676411,0.000558811320389,0.000564536866909
"Z(0, 1, 0, 1, 3, 1)",0.00252524692193,0.000465298966934,0.000475340595078,0.000484026560815,0.000491534074849,0.000498004014313,0.000503556015151,0.000508290983159,0.000512294936655,0.000515640863538,0.000518392651888,0.000520604165249,0.000522323634879,0.000523595035226
"Z(0, 1, 0, 1, 3, 2)",0.00252524692193,0.000465298966934,0.000487305285103,0.000507878562028,0.000527161779627,0.000545272183174,0.000562311113029,0.000578365901788,0.000593512482744,0.000607816784873,0.000621337349254,0.000634125018533,0.000646225785285,0.000657681814177
"Z(0, 1, 1, 0, 0, 0)",0.00252524692193,0.000465298966934,0.000467962707403,0.000470030645959,0.000471583693866,0.000472692591639,0.000473421738702,0.000473829789161,0.00047397018328,0.000473891543724,0.000473638194522,0.000473250344084,0.000472764659826,0.000472214589262
"Z(0, 1, 1, 0, 0, 1)",0.00252524692193,0.000465298966934,0.000473542643869,0.000479699368409,0.000484084868542,0.000486944440617,0.00048848826096,0.000488895346225,0.000488319399659,0.000486891528173,0.000484726912611,0.000481922048892,0.000478563435407,0.000474730125653
"Z(0, 1, 1, 0, 0, 2)",0.00252524692193,0.000465298966934,0.000466140579928,0.00046657857422,0.000466652279698,0.000466396551221,0.000465842591767,0.000465018325821,0.000463948803749,0.000462656505506,0.000461161703852,0.000459482665706,0.000457635963242,0.00045563668744
"Z(0, 1, 1, 0, 1, 0)",0.00252524692193,0.000465298966934,0.000474008326458,0.000482084872967,0.000489568466414,0.000496497135558,0.000502905919286,0.000508827113735,0.000514290644204,0.0005193243352,0.000523954240561,0.000528204828437,0.000532099212817,0.000535659330386
"Z(0, 1, 1, 0, 1, 1)",0.00252524692193,0.000465298966934,0.000460265409951,0.000455366198208,0.000450580833708,0.000445898017865,0.000441306817621,0.000436796693996,0.00043235762901,0.000427980349358,0.000423655998491,0.000419377213395,0.000415136864166,0.000410927872554
"Z(0, 1, 1, 0, 1, 2)",0.00252524692193,0.000465298966934,0.000465777602425,0.000466251799087,0.000466714292738,0.000467158863721,0.000467579978941,0.000467972743786,0.00046833284846,0.000468656523093,0.000468940479485,0.000469181887659,0.000469378298768,0.000469527607617
"Z(0, 1, 1, 0, 2, 0)",0.00252524692193,0.000465298966934,0.000471931010789,0.00047808014412,0.000483781700427,0.000489066680677,0.000493963006579,0.000498495874462,0.000502688113,0.000506560445311,0.000510131820685,0.00051341955493,0.000516439640039,0.000519206940477
"Z(0, 1, 1, 0, 2, 1)",0.00252524692193,0.000465298966934,0.000470055995605,0.000473444501894,0.000475675721718,0.00047691147003,0.000477289667425,0.000476927142002,0.000475923760169,0.000474364284816,0.000472323041113,0.000469861883691,0.000467036268717,0.000463896978326
"Z(0, 1, 1, 0, 2, 2)",0.00252524692193,0.000465298966934,0.00048042217008,0.000494091566847,0.000506461139789,0.000517658351048,0.000527794583881,0.000536967019024,0.00054526103184,0.000552751543289,0.00055950542993,0.000565581343972,0.000571032403849,0.000575907207268
"Z(0, 1, 1, 0, 3, 0)",0.00252524692193,0.000465298966934,0.00047961436912,0.000493334560688,0.000506501408244,0.00051915175297,0.000531318589647,0.000543031479372,0.000554317000484,0.000565199069523,0.000575699361774,0.000585837470531,0.000595631294979,0.000605097273598
"Z(0, 1, 1, 0, 3, 1)",0.00252524692193,0.000465298966934,0.000475553295704,0.000484462745075,0.000492203860694,0.000498916994338,0.000504721292905,0.00050971721167,0.00051399035394,0.000517613328311,0.00052064966654,0.000523152916071,0.000525171005119,0.000526747612774
"Z(0, 1, 1, 0, 3, 2)",0.00252524692193,0.000465298966934,0.000490372145481,0.000514200032452,0.000536911315198,0.000558611362258,0.000579390451298,0.000599325636657,0.000618483298438,0.000636920519867,0.000654687545863,0.000671827654494,0.000688379672816,0.00070437892159
"Z(0, 1, 1, 1, 0, 0)",0.00252524692193,0.000465298966934,0.000469039751426,0.000472143573539,0.000474663686224,0.000476647524323,0.000478138030554,0.00047917409752,0.000479791047407,0.000480020983246,0.00047989323879,0.000479434568597,0.000478669571544,0.000477620951165
