,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(1, 0, 1, 1, 3, 1)",126324,103839,100528,97476,94640,91982,89514,87191,85013,82964,81044,79211,77463,75794,74198
"Z(1, 0, 1, 1, 3, 2)",126324,361938,367829,373519,378994,384223,389361,394319,399176,403934,408667,413225,417637,421923,426083
"Z(1, 1, 0, 1, 0, 0)",126324,78767,75489,72458,69636,66990,64523,62201,60019,57962,56029,54186,52431,50758,49160
"Z(1, 1, 0, 1, 0, 1)",126324,275245,265059,255642,246872,238639,230967,223736,216940,210530,204504,198752,193261,188018,183002
"Z(1, 1, 0, 1, 0, 2)",126324,64453,61990,59715,57598,55613,53764,52023,50388,48848,47400,46020,44705,43450,42250
"Z(1, 1, 0, 1, 1, 0)",126324,299222,293283,284065,274630,265760,257484,249672,242318,235372,228834,222579,216598,210876,205390
"Z(1, 1, 0, 1, 1, 1)",126324,362527,365966,369426,372861,376211,379599,382911,386202,389450,386879,381233,375828,370316,361998
"Z(1, 1, 0, 1, 1, 2)",126324,202845,196366,190380,184805,179566,174687,170084,165755,161670,157831,154157,150641,147276,144048
"Z(1, 1, 0, 1, 2, 0)",126324,327066,324399,319769,312633,305935,299728,293693,286387,279486,272995,266772,260812,255098,249610
"Z(1, 1, 0, 1, 2, 1)",126324,385133,400439,414597,427628,439553,450613,460773,468662,474289,479544,484281,488567,492449,495955
"Z(1, 1, 0, 1, 2, 2)",126324,346106,355151,363406,370841,377443,372544,367605,359614,351386,343667,336280,329216,322457,315975
"Z(1, 1, 0, 1, 3, 0)",126324,355016,358506,361978,365382,368665,371955,375151,378316,381442,384592,387616,390539,393376,396123
"Z(1, 1, 0, 1, 3, 1)",126324,430370,456541,482216,507275,531613,555417,578552,601136,623181,644818,665824,686258,706159,725541
"Z(1, 1, 0, 1, 3, 2)",126324,415962,441885,465798,487939,508465,527742,545785,562815,578928,594315,608824,622559,635594,647976
"Z(1, 1, 1, 0, 0, 0)",126324,138282,133618,129322,125333,121599,118133,114876,111826,108961,106279,103726,101296,98983,96776
"Z(1, 1, 1, 0, 0, 1)",126324,350767,364710,378084,390595,402073,402388,395187,388558,382438,376841,371579,366645,362022,357683
"Z(1, 1, 1, 0, 0, 2)",126324,176633,171229,166251,161627,157291,153267,149479,145929,142590,139464,136480,133632,130914,128314
"Z(1, 1, 1, 0, 1, 0)",126324,359692,365300,370834,376182,381250,386150,390763,395152,392691,387652,382792,375101,367294,359814
"Z(1, 1, 1, 0, 1, 1)",126324,368110,375622,382946,390056,396907,403644,410161,416526,422730,428840,434688,440299,444261,447457
"Z(1, 1, 1, 0, 1, 2)",126324,338170,335659,333587,331854,330367,329203,328238,327498,326951,326626,326376,326207,326115,326086
"Z(1, 1, 1, 0, 2, 0)",126324,346514,346894,347509,348284,349145,350194,351316,352553,353884,355351,356806,358262,359720,361172
"Z(1, 1, 1, 0, 2, 1)",126324,386964,402628,417200,430693,443122,454724,465460,475480,484842,493688,501879,509494,516590,523201
"Z(1, 1, 1, 0, 2, 2)",126324,390380,405991,420910,435051,448358,461021,472962,484304,495080,505416,515152,524354,533068,541317
"Z(1, 1, 1, 0, 3, 0)",126324,362165,367606,373043,378429,383708,389015,394247,399470,404677,409935,415086,420156,425159,430093
"Z(1, 1, 1, 0, 3, 1)",126324,432958,459611,485855,511558,536611,561194,585168,608645,631636,654269,676315,697832,718856,739398
"Z(1, 1, 1, 0, 3, 2)",126324,439903,471277,501112,529568,556754,583026,608364,632983,656965,680503,703403,725758,747637,769074
"Z(1, 1, 1, 1, 0, 0)",126324,132660,127662,123039,118732,114687,110916,107360,104016,100861,97893,95058,92352,89767,87292
"Z(1, 1, 1, 1, 0, 1)",126324,311507,307803,299465,289701,280536,272000,263954,256394,249266,242568,236172,230064,224231,218647
"Z(1, 1, 1, 1, 0, 2)",126324,216941,210254,204085,198346,192958,187947,183225,178790,174610,170690,166939,163354,159926,156640
"Z(1, 1, 1, 1, 1, 0)",126324,366357,372209,378009,383644,389016,394236,399183,403919,408431,403653,398194,392936,385132,376723
"Z(1, 1, 1, 1, 1, 1)",126324,368354,375904,383274,390442,397360,401816,405063,408335,411608,414937,418148,421258,424270,427173
"Z(1, 1, 1, 1, 1, 2)",126324,342865,341809,341138,340760,340586,340700,340980,341457,342100,342945,343840,344794,345804,346857
"Z(1, 1, 1, 1, 2, 0)",126324,348788,349850,351129,352553,354049,355722,357457,359300,361229,363290,365330,367364,369396,371415
"Z(1, 1, 1, 1, 2, 1)",126324,387506,403232,417898,431513,444088,455857,466776,476997,486573,495646,504075,511937,519290,526165
"Z(1, 1, 1, 1, 2, 2)",126324,397536,414855,431559,447563,462811,477491,491511,504991,517958,530532,542540,554040,565074,575658
"Z(1, 1, 1, 1, 3, 0)",126324,365189,371479,377762,383992,390113,396263,402337,408404,414456,420563,426562,432481,438333,444116
"Z(1, 1, 1, 1, 3, 1)",126324,433730,460479,486861,512740,538002,562823,587062,610829,634131,657097,679494,701378,722785,743724
"Z(1, 1, 1, 1, 3, 2)",126324,449614,483223,515448,546446,576317,605413,633706,661403,688583,715438,741754,767622,793103,818227
"Z(1, 2, 0, 1, 0, 0)",126324,23868,22846,21902,21025,20203,19437,18718,18042,17407,16809,16241,15701,15186,14695
"Z(1, 2, 0, 1, 0, 1)",126324,43163,41585,40127,38772,37501,36319,35205,34160,33176,32252,31371,30531,29730,28964
"Z(1, 2, 0, 1, 0, 2)",126324,11509,11035,10598,10192,9813,9460,9130,8820,8529,8256,7997,7750,7516,7293
"Z(1, 2, 0, 1, 1, 0)",126324,53729,51620,49672,47860,46161,44579,43089,41690,40373,39135,37955,36830,35758,34734
"Z(1, 2, 0, 1, 1, 1)",126324,182420,176591,171209,166200,161495,157117,152988,149109,145451,142015,138729,135587,132581,129699
"Z(1, 2, 0, 1, 1, 2)",126324,49148,47286,45567,43969,42472,41080,39770,38541,37384,36299,35265,34280,33341,32445
"Z(1, 2, 0, 1, 2, 0)",126324,83624,80912,78407,76076,73887,71850,69929,68124,66421,64823,63294,61832,60434,59094
"Z(1, 2, 0, 1, 2, 1)",126324,159594,155049,150861,146967,143312,139915,136714,133709,130878,128224,125682,123251,120923,118689
"Z(1, 2, 0, 1, 2, 2)",126324,64185,62086,60150,58350,56663,55095,53620,52235,50931,49709,48542,47429,46366,45348
"Z(1, 2, 0, 1, 3, 0)",126324,113984,110916,108100,105491,103049,100791,98671,96689,94829,93095,91440,89862,88357,86917
"Z(1, 2, 0, 1, 3, 1)",126324,160953,157384,154138,151157,148388,145856,143496,141299,139261,137389,135613,133913,132308,130780
"Z(1, 2, 0, 1, 3, 2)",126324,39242,38271,37383,36563,35798,35093,34433,33819,33245,32713,32206,31724,31266,30829
"Z(1, 2, 1, 0, 0, 0)",126324,33187,31940,30790,29722,28722,27793,26920,26102,25333,24612,23926,23274,22653,22061
"Z(1, 2, 1, 0, 0, 1)",126324,64765,62889,61174,59592,58121,56769,55507,54336,53245,52237,51284,50384,49534,48731
"Z(1, 2, 1, 0, 0, 2)",126324,66970,64803,62806,60950,59211,57596,56076,54651,53311,52055,50857,49715,48624,47582
"Z(1, 2, 1, 0, 1, 0)",126324,69949,67473,65188,63065,61075,59225,57484,55851,54314,52873,51499,50190,48941,47748
"Z(1, 2, 1, 0, 1, 1)",126324,323555,317324,311433,304151,297041,290470,284306,278552,273161,268144,263364,258817,254490,250364
"Z(1, 2, 1, 0, 1, 2)",126324,268035,260222,253026,246340,240070,234250,228770,223632,218798,214272,209946,205813,201865,198083
"Z(1, 2, 1, 0, 2, 0)",126324,114119,110871,107881,105107,102506,100094,97825,95700,93701,91832,90045,88340,86711,85150
"Z(1, 2, 1, 0, 2, 1)",126324,241990,235918,230354,225206,220393,215950,211783,207896,204256,200872,197645,194572,191645,188851
"Z(1, 2, 1, 0, 2, 2)",126324,221232,215363,209975,204983,200309,195987,191926,188130,184568,181247,178076,175051,172165,169405
"Z(1, 2, 1, 0, 3, 0)",126324,158374,154776,151498,148482,145674,143100,140698,138472,136400,134490,132676,130957,129327,127777
"Z(1, 2, 1, 0, 3, 1)",126324,216187,211381,207031,203056,199384,195980,192758,189799,187074,184589,182254,179941,177739,175672
"Z(1, 2, 1, 0, 3, 2)",126324,90897,88863,87033,85370,83843,82380,80982,79707,78541,77487,76505,75593,74746,73862
"Z(1, 2, 1, 1, 0, 0)",126324,33899,32575,31351,30213,29145,28151,27215,26336,25508,24729,23987,23280,22605,21960
"Z(1, 2, 1, 1, 0, 1)",126324,58336,56295,54412,52661,51020,49493,48056,46707,45437,44246,43110,42026,40991,40003
"Z(1, 2, 1, 1, 0, 2)",126324,90279,87364,84677,82179,79836,77659,75609,73686,71876,70179,68559,67012,65535,64122
"Z(1, 2, 1, 1, 1, 0)",126324,73854,71241,68830,66586,64483,62525,60682,58951,57320,55790,54329,52935,51605,50332
"Z(1, 2, 1, 1, 1, 1)",126324,328674,329147,327732,321617,315830,309239,301962,295131,288696,282663,276888,271365,266080,261011
"Z(1, 2, 1, 1, 1, 2)",126324,331163,329121,327391,325884,321646,315822,310347,305019,298482,292359,286502,280903,275549,270417
"Z(1, 2, 1, 1, 2, 0)",126324,122333,118886,115712,112766,110003,107439,105026,102764,100636,98645,96740,94920,93180,91512
"Z(1, 2, 1, 1, 2, 1)",126324,258712,251973,245779,240030,234640,229647,224946,220544,216405,212537,208835,205295,201909,198662
"Z(1, 2, 1, 1, 2, 2)",126324,284156,276658,269772,263388,257411,251880,246682,241820,237256,232998,228930,225047,221340,217791
"Z(1, 2, 1, 1, 3, 0)",126324,170332,166532,163070,159884,156920,154204,151668,149319,147133,145119,143205,141390,139669,138032
"Z(1, 2, 1, 1, 3, 1)",126324,233348,228150,223441,219136,215154,211532,208050,204848,201894,199198,196660,194233,191854,189617
"Z(1, 2, 1, 1, 3, 2)",126324,107072,104642,102457,100475,98658,97020,95517,94026,92645,91399,90240,89166,88087,87005
"Z(2, 0, 0, 1, 0, 0)",126324,14702,14014,13379,12790,12239,11727,11248,10798,10376,9980,9605,9249,8912,8590
"Z(2, 0, 0, 1, 0, 1)",126324,14438,13789,13189,12633,12112,11628,11174,10748,10348,9973,9617,9278,8957,8651
"Z(2, 0, 0, 1, 0, 2)",126324,112320,108615,105195,102013,99026,96248,93630,91171,88854,86679,84600,82615,80718,78901
"Z(2, 0, 0, 1, 1, 0)",126324,13583,13020,12501,12020,11570,11151,10759,10391,10046,9723,9416,9124,8846,8582
"Z(2, 0, 0, 1, 1, 1)",126324,23112,22123,21211,20362,19567,18828,18133,17481,16867,16291,15743,15222,14726,14253
"Z(2, 0, 0, 1, 1, 2)",126324,66597,64203,61992,59933,58002,56205,54511,52921,51421,50013,48669,47386,46162,44990
"Z(2, 0, 0, 1, 2, 0)",126324,49981,48179,46515,44968,43518,42169,40899,39708,38586,37533,36528,35571,34658,33785
"Z(2, 0, 0, 1, 2, 1)",126324,26404,25306,24292,23350,22468,21647,20875,20151,19470,18831,18223,17644,17094,16569
"Z(2, 0, 0, 1, 2, 2)",126324,8805,8416,8059,7727,7418,7131,6863,6612,6377,6158,5950,5752,5566,5388
"Z(2, 0, 0, 1, 3, 0)",126324,66828,64632,62607,60724,58959,57318,55773,54323,52958,51678,50456,49289,48175,47109
"Z(2, 0, 0, 1, 3, 1)",126324,14082,13484,12933,12421,11944,11501,11085,10696,10331,9989,9665,9357,9065,8787
"Z(2, 0, 0, 1, 3, 2)",126324,16165,15600,15081,14600,14152,13738,13349,12987,12648,12332,12032,11747,11477,11221
"Z(2, 0, 1, 0, 0, 0)",126324,36975,35523,34182,32936,31770,30684,29664,28707,27806,26962,26157,25392,24664,23969
"Z(2, 0, 1, 0, 0, 1)",126324,28185,27444,26773,26160,25596,25083,24611,24178,23780,23419,23081,22767,22476,22204
"Z(2, 0, 1, 0, 0, 2)",126324,242855,236252,230183,224555,219284,214404,209816,205524,201493,197731,194137,190708,187434,184303
"Z(2, 0, 1, 0, 1, 0)",126324,30806,29750,28779,27877,27034,26251,25516,24828,24182,23578,23003,22455,21934,21437
"Z(2, 0, 1, 0, 1, 1)",126324,27762,26682,25687,24763,23899,23098,22345,21641,20980,20361,19774,19216,18686,18181
"Z(2, 0, 1, 0, 1, 2)",126324,148382,143876,139723,135862,132242,128879,125712,122741,119945,117325,114821,112429,110144,107955
"Z(2, 0, 1, 0, 2, 0)",126324,128382,124571,121064,117808,114757,111928,109268,106776,104433,102243,100152,98157,96254,94433
"Z(2, 0, 1, 0, 2, 1)",126324,35650,34338,33128,32005,30954,29977,29059,28199,27391,26634,25914,25228,24576,23953
"Z(2, 0, 1, 0, 2, 2)",126324,13620,13066,12555,12082,11641,11232,10849,10490,10155,9841,9543,9261,8993,8739
"Z(2, 0, 1, 0, 3, 0)",126324,159118,154803,150841,147171,143737,140560,137577,134789,132174,129735,127408,125190,123075,121054
"Z(2, 0, 1, 0, 3, 1)",126324,21152,20398,19704,19062,18462,17906,17385,16898,16442,16016,15611,15227,14863,14516
"Z(2, 0, 1, 0, 3, 2)",126324,26489,25652,24884,24176,23516,22907,22337,21807,21311,20851,20414,20000,19609,19237
"Z(2, 0, 1, 1, 0, 0)",126324,43622,41882,40274,38778,37376,36070,34842,33688,32601,31580,30608,29681,28798,27955
"Z(2, 0, 1, 1, 0, 1)",126324,18126,17363,16659,16004,15392,14822,14287,13785,13313,12871,12450,12050,11669,11306
"Z(2, 0, 1, 1, 0, 2)",126324,293657,285841,278659,272000,265762,259988,254559,249480,244710,240257,236003,231942,228064,224351
"Z(2, 0, 1, 1, 1, 0)",126324,38686,37393,36203,35099,34065,33106,32205,31361,30567,29825,29118,28445,27803,27191
"Z(2, 0, 1, 1, 1, 1)",126324,28290,27160,26118,25149,24241,23397,22604,21859,21159,20502,19877,19282,18715,18175
"Z(2, 0, 1, 1, 1, 2)",126324,195074,189418,184208,179370,174832,170620,166656,162939,159441,156168,153038,150048,147192,144455
"Z(2, 0, 1, 1, 2, 0)",126324,165751,160942,156515,152406,148554,144982,141622,138474,135513,132745,130100,127576,125166,122859
"Z(2, 0, 1, 1, 2, 1)",126324,39560,38151,36852,35646,34516,33467,32481,31558,30689,29875,29101,28363,27660,26990
"Z(2, 0, 1, 1, 2, 2)",126324,15781,15148,14567,14027,13524,13057,12619,12210,11827,11468,11128,10806,10499,10208
"Z(2, 0, 1, 1, 3, 0)",126324,199272,193921,189007,184452,180188,176243,172535,169068,165815,162780,159881,157117,154478,151954
"Z(2, 0, 1, 1, 3, 1)",126324,24192,23367,22608,21905,21249,20641,20071,19538,19039,18573,18130,17710,17310,16930
"Z(2, 0, 1, 1, 3, 2)",126324,31117,30146,29256,28434,27668,26960,26299,25683,25108,24573,24066,23586,23130,22698
"Z(2, 1, 0, 1, 0, 0)",126324,24339,23221,22189,21229,20333,19498,18715,17981,17290,16643,16028,15444,14890,14362
"Z(2, 1, 0, 1, 0, 1)",126324,83550,80551,77780,75201,72780,70526,68401,66405,64524,62756,61068,59457,57918,56446
"Z(2, 1, 0, 1, 0, 2)",126324,59120,56882,54814,52891,51087,49408,47827,46342,44944,43630,42378,41184,40045,38957
"Z(2, 1, 0, 1, 1, 0)",126324,33159,31728,30406,29176,28026,26955,25948,25004,24116,23282,22488,21734,21017,20333
"Z(2, 1, 0, 1, 1, 1)",126324,162485,157172,152265,147696,143406,139411,135644,132104,128765,125629,122629,119761,117018,114389
"Z(2, 1, 0, 1, 1, 2)",126324,116373,112387,108705,105276,102056,99057,96230,93572,91066,88710,86459,84308,82251,80281
"Z(2, 1, 0, 1, 2, 0)",126324,103648,99962,96558,93391,90419,87653,85047,82600,80294,78129,76062,74090,72207,70407
"Z(2, 1, 0, 1, 2, 1)",126324,292724,283758,275489,267799,260583,253875,247554,241621,236032,230791,225779,220990,216410,212021
"Z(2, 1, 0, 1, 2, 2)",126324,62257,60195,58292,56521,54859,53314,51858,50490,49202,47992,46837,45733,44678,43668
"Z(2, 1, 0, 1, 3, 0)",126324,351583,354685,357557,360189,362555,364807,366863,368802,370627,372409,374013,375471,376802,378012
"Z(2, 1, 0, 1, 3, 1)",126324,360201,367975,372968,376800,379939,382626,384839,386707,388275,389648,390708,391510,389494,385203
"Z(2, 1, 0, 1, 3, 2)",126324,90298,87609,85140,82855,80719,78744,76892,75163,73543,72032,70595,69228,67928,66689
"Z(2, 1, 1, 0, 0, 0)",126324,32228,30867,29611,28443,27350,26333,25377,24481,23638,22847,22095,21380,20699,20051
"Z(2, 1, 1, 0, 0, 1)",126324,105093,102000,99167,96550,94111,91862,89761,87805,85981,84289,82685,81167,79732,78370
"Z(2, 1, 1, 0, 0, 2)",126324,208273,201992,196202,190820,185771,181081,176664,172520,168619,164964,161470,158132,154943,151889
"Z(2, 1, 1, 0, 1, 0)",126324,41171,39532,38019,36612,35295,34069,32917,31836,30819,29865,28956,28092,27269,26484
"Z(2, 1, 1, 0, 1, 1)",126324,180898,175448,170432,165778,161420,157380,153583,150029,146691,143573,140599,137767,135068,132490
"Z(2, 1, 1, 0, 1, 2)",126324,256505,249440,242938,236899,231236,225983,221037,216401,212040,207960,204057,200326,196759,193340
"Z(2, 1, 1, 0, 2, 0)",126324,137573,133165,129102,125326,121787,118500,115406,112505,109776,107219,104778,102450,100228,98103
"Z(2, 1, 1, 0, 2, 1)",126324,314388,309278,300742,292818,285393,278507,272031,265965,260262,254931,249840,244982,240346,235911
"Z(2, 1, 1, 0, 2, 2)",126324,114393,111219,108303,105599,103068,100725,98524,96464,94531,92726,91003,89359,87791,86291
"Z(2, 1, 1, 0, 3, 0)",126324,352925,356282,359452,362419,365154,367805,370289,372681,374983,377266,379390,381387,383275,385057
"Z(2, 1, 1, 0, 3, 1)",126324,360467,368300,375041,380844,385810,390194,393273,395175,396786,398212,399331,400199,400852,401310
"Z(2, 1, 1, 0, 3, 2)",126324,148723,145010,141628,138519,135631,132986,130524,128245,126131,124184,122343,120606,118966,117416
"Z(2, 1, 1, 1, 0, 0)",126324,34567,33115,31774,30526,29358,28270,27248,26288,25384,24536,23728,22960,22229,21531
"Z(2, 1, 1, 1, 0, 1)",126324,93925,90698,87718,84945,82342,79920,77639,75495,73476,71579,69768,68040,66388,64808
"Z(2, 1, 1, 1, 0, 2)",126324,271018,262955,255522,248609,242120,236089,230405,225070,220044,215333,210825,206516,202395,198444
"Z(2, 1, 1, 1, 1, 0)",126324,43895,42173,40583,39105,37720,36432,35220,34082,33011,32006,31049,30138,29270,28441
"Z(2, 1, 1, 1, 1, 1)",126324,179035,173439,168277,163474,158967,154775,150824,147114,143619,140339,137203,134206,131340,128594
"Z(2, 1, 1, 1, 1, 2)",126324,316556,308422,300971,294082,287647,281711,276141,270604,265395,260525,255863,251405,247140,243050
"Z(2, 1, 1, 1, 2, 0)",126324,151113,146390,142037,137993,134202,130681,127367,124260,121337,118599,115985,113490,111108,108830
"Z(2, 1, 1, 1, 2, 1)",126324,318553,313924,305866,297808,290253,283243,276646,270462,264645,259201,253998,249030,244283,239738
"Z(2, 1, 1, 1, 2, 2)",126324,136833,133162,129791,126668,123745,121042,118503,116129,113901,111824,109841,107949,106144,104417
"Z(2, 1, 1, 1, 3, 0)",126324,353370,356784,360034,363103,365958,368747,371384,373943,376424,378899,381226,383434,385544,387555
"Z(2, 1, 1, 1, 3, 1)",126324,360469,368295,375032,380834,385800,390187,393985,397278,398880,400300,401415,402281,402934,403393
"Z(2, 1, 1, 1, 3, 2)",126324,171054,166863,163048,159544,156291,153314,150544,147983,145608,143425,141361,139414,137578,135842
"Z(2, 2, 0, 1, 0, 0)",126324,11080,10554,10069,9619,9199,8809,8443,8101,7780,7478,7193,6922,6666,6422
"Z(2, 2, 0, 1, 0, 1)",126324,27185,26297,25479,24719,24007,23345,22723,22140,21592,21078,20588,20120,19674,19248
"Z(2, 2, 0, 1, 0, 2)",126324,8593,8235,7904,7598,7312,7046,6797,6564,6346,6141,5946,5762,5586,5419
"Z(2, 2, 0, 1, 1, 0)",126324,8841,8465,8119,7798,7499,7221,6960,6717,6488,6275,6072,5880,5698,5524
"Z(2, 2, 0, 1, 1, 1)",126324,136793,132720,128968,125481,122210,119173,116313,113631,111106,108741,106480,104321,102256,100279
"Z(2, 2, 0, 1, 1, 2)",126324,7482,7215,6970,6743,6531,6335,6152,5980,5819,5669,5526,5390,5261,5138
"Z(2, 2, 0, 1, 2, 0)",126324,42211,40754,39410,38163,36994,35908,34888,33931,33031,32188,31384,30618,29888,29191
"Z(2, 2, 0, 1, 2, 1)",126324,59029,57251,55612,54090,52662,51337,50089,48919,47817,46785,45799,44858,43958,43096
"Z(2, 2, 0, 1, 2, 2)",126324,3538,3413,3298,3191,3091,2999,2912,2831,2755,2684,2617,2552,2491,2433
"Z(2, 2, 0, 1, 3, 0)",126324,70499,68661,66977,65420,63968,62628,61373,60203,59110,58094,57126,56206,55331,54496
"Z(2, 2, 0, 1, 3, 1)",126324,27180,26422,25727,25084,24484,23930,23411,22926,22473,22051,21649,21267,20904,20558
"Z(2, 2, 0, 1, 3, 2)",126324,1511,1457,1408,1362,1320,1281,1245,1212,1180,1151,1124,1098,1073,1050
"Z(2, 2, 1, 0, 0, 0)",126324,14790,14127,13516,12949,12419,11926,11463,11030,10623,10241,9879,9535,9209,8898
"Z(2, 2, 1, 0, 0, 1)",126324,31419,30467,29592,28782,28024,27323,26665,26051,25475,24937,24425,23939,23476,23035
"Z(2, 2, 1, 0, 0, 2)",126324,155693,150709,146116,141848,137847,134131,130635,127356,124271,121381,118622,115991,113479,111077
"Z(2, 2, 1, 0, 1, 0)",126324,11376,10922,10505,10118,9756,9421,9107,8814,8538,8281,8036,7805,7585,7375
"Z(2, 2, 1, 0, 1, 1)",126324,158004,153581,149515,145744,142212,138941,135866,132988,130285,127761,125352,123053,120860,118763
"Z(2, 2, 1, 0, 1, 2)",126324,249825,242400,235564,229216,223267,217748,212556,207691,203117,198837,194750,190850,187126,183564
"Z(2, 2, 1, 0, 2, 0)",126324,57149,55330,53656,52103,50650,49302,48037,46852,45740,44701,43711,42768,41870,41013
"Z(2, 2, 1, 0, 2, 1)",126324,64193,62342,60639,59059,57580,56208,54919,53712,52578,51519,50507,49543,48622,47741
"Z(2, 2, 1, 0, 2, 2)",126324,11377,10975,10605,10265,9947,9654,9380,9125,8887,8665,8455,8256,8068,7889
"Z(2, 2, 1, 0, 3, 0)",126324,93274,91097,89116,87294,85600,84050,82604,81266,80023,78879,77795,76769,75799,74879
"Z(2, 2, 1, 0, 3, 1)",126324,29376,28592,27874,27212,26595,26026,25494,24999,24537,24108,23701,23314,22947,22597
"Z(2, 2, 1, 0, 3, 2)",126324,3049,2941,2842,2751,2668,2591,2519,2453,2392,2336,2283,2233,2186,2142
"Z(2, 2, 1, 1, 0, 0)",126324,15954,15242,14586,13977,13408,12878,12381,11915,11477,11067,10677,10307,9955,9621
"Z(2, 2, 1, 1, 0, 1)",126324,31669,30685,29780,28940,28153,27423,26737,26095,25491,24926,24387,23874,23384,22915
"Z(2, 2, 1, 1, 0, 2)",126324,220410,213325,206792,200721,195028,189739,184760,180090,175695,171575,167643,163890,160307,156880
"Z(2, 2, 1, 1, 1, 0)",126324,12364,11877,11429,11013,10625,10265,9927,9612,9316,9039,8776,8527,8290,8065
"Z(2, 2, 1, 1, 1, 1)",126324,163095,158534,154339,150446,146797,143415,140234,137255,134454,131836,129334,126946,124664,122479
"Z(2, 2, 1, 1, 1, 2)",126324,331955,342569,343750,339222,330375,322164,314438,307196,300383,294008,287917,282104,276553,271239
"Z(2, 2, 1, 1, 2, 0)",126324,62847,60872,59054,57367,55789,54326,52952,51666,50458,49329,48254,47229,46254,45322
"Z(2, 2, 1, 1, 2, 1)",126324,65443,63566,61839,60237,58736,57345,56036,54811,53660,52584,51556,50575,49639,48743
"Z(2, 2, 1, 1, 2, 2)",126324,14718,14176,13679,13220,12793,12399,12030,11687,11366,11067,10785,10517,10264,10024
"Z(2, 2, 1, 1, 3, 0)",126324,100720,98395,96278,94332,92524,90868,89326,87899,86573,85353,84198,83104,82071,81091
"Z(2, 2, 1, 1, 3, 1)",126324,29960,29168,28444,27775,27152,26578,26042,25543,25077,24645,24235,23845,23476,23124
"Z(2, 2, 1, 1, 3, 2)",126324,3742,3601,3474,3357,3248,3149,3056,2971,2892,2818,2750,2685,2625,2567
