,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(1, 0, 1, 0, 1, 0)",215039,550525,549323,548135,546921,545521,544051,542524,540957,539356,537672,535878,534038,532181,530223
"Z(1, 0, 1, 0, 1, 1)",215039,256029,251734,247799,244175,240766,237602,234354,231297,228455,225791,223278,220933,218696,216374
"Z(1, 0, 1, 0, 1, 2)",215039,254778,248201,242028,236207,230637,225346,220312,215523,210960,206587,202378,198344,194483,190751
"Z(1, 0, 1, 0, 2, 0)",215039,546917,543992,541301,538785,536268,533851,531529,529308,527178,525082,522979,520925,518935,516919
"Z(1, 0, 1, 0, 2, 1)",215039,209424,204665,200230,196077,192126,188397,184876,181552,178412,175425,172571,169859,167288,164821
"Z(1, 0, 1, 0, 2, 2)",215039,400721,390384,380667,371488,362692,354319,346340,338734,331472,324500,317776,311319,305123,299124
"Z(1, 0, 1, 0, 3, 0)",215039,571307,576189,581073,585923,590566,595127,599618,604060,608455,612749,616903,620990,625037,628944
"Z(1, 0, 1, 0, 3, 1)",215039,457212,447792,438998,430742,422853,415382,408302,401592,395225,389140,383290,377703,372376,367231
"Z(1, 0, 1, 0, 3, 2)",215039,589218,601435,612900,623681,633677,643092,651994,660454,668516,676155,683358,690229,696822,703043
"Z(1, 0, 1, 1, 0, 0)",215039,261819,255782,250139,244838,239779,234988,230448,226145,222062,218162,214419,210845,207439,204155
"Z(1, 0, 1, 1, 0, 1)",215039,120344,116792,113465,110337,107357,104537,101863,99329,96924,94629,92432,90335,88338,86417
"Z(1, 0, 1, 1, 0, 2)",215039,107813,104760,101894,99192,96611,94161,91832,89617,87508,85489,83548,81690,79911,78195
"Z(1, 0, 1, 1, 1, 0)",215039,532605,527879,519414,511427,502956,492737,483008,473742,464905,456423,448240,440386,432858,425563
"Z(1, 0, 1, 1, 1, 1)",215039,187007,181806,176918,172305,167891,163695,159701,155897,152271,148794,145448,142239,139165,136194
"Z(1, 0, 1, 1, 1, 2)",215039,322151,313838,306022,298638,291560,284822,278399,272275,266427,260810,255391,250185,245188,240348
"Z(1, 0, 1, 1, 2, 0)",215039,554652,554167,553853,551987,549734,547615,545622,543755,542004,540305,538617,536475,529996,523687
"Z(1, 0, 1, 1, 2, 1)",215039,202514,197246,192296,187625,183152,178897,174846,170986,167305,163772,160368,157101,153968,150937
"Z(1, 0, 1, 1, 2, 2)",215039,507058,499344,488357,476943,465992,455559,445608,436112,427038,418314,409890,401790,394009,386463
"Z(1, 0, 1, 1, 3, 0)",215039,581610,589533,597446,605315,612961,620512,627980,635386,642734,649965,657037,664026,670963,677737
