,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 2, 0, 1, 3, 0)",215039,146596,143921,141301,138738,136228,133774,131376,129030,126735,124490,122295,120146,118043,115986
"Z(0, 2, 0, 1, 3, 1)",215039,141948,137059,132406,127970,123730,119674,115789,112063,108483,105042,101732,98544,95473,92513
"Z(0, 2, 0, 1, 3, 2)",215039,144132,140242,136514,132939,129505,126206,123034,119981,117040,114205,111471,108832,106283,103823
"Z(0, 2, 1, 0, 0, 0)",215039,150486,149395,148301,147207,146111,145018,143928,142840,141753,140667,139584,138502,137420,136343
"Z(0, 2, 1, 0, 0, 1)",215039,144125,140202,136456,132873,129434,126132,122957,119897,116944,114090,111332,108662,106075,103568
"Z(0, 2, 1, 0, 0, 2)",215039,161885,162672,163421,164166,164926,165654,166353,167020,167655,168284,168964,169613,170229,170818
"Z(0, 2, 1, 0, 1, 0)",215039,150435,149310,148188,147070,145954,144845,143743,142646,141555,140468,139388,138313,137241,136176
"Z(0, 2, 1, 0, 1, 1)",215039,145213,141861,138625,135498,132470,129538,126697,123941,121263,118660,116130,113667,111268,108932
"Z(0, 2, 1, 0, 1, 2)",215039,153204,153195,153151,153074,152963,152826,152662,152472,152255,152013,151750,151462,151149,150817
"Z(0, 2, 1, 0, 2, 0)",215039,150624,149587,148545,147503,146457,145414,144373,143334,142295,141258,140224,139191,138159,137130
"Z(0, 2, 1, 0, 2, 1)",215039,144426,140715,137145,133707,130389,127185,124090,121095,118193,115379,112651,110001,107427,104927
"Z(0, 2, 1, 0, 2, 2)",215039,146595,143794,141092,138482,135955,133509,131140,128841,126608,124436,122324,120268,118262,116309
"Z(0, 2, 1, 0, 3, 0)",215039,149166,147523,145901,144303,142727,141177,139653,138153,136676,135223,133794,132388,131002,129641
"Z(0, 2, 1, 0, 3, 1)",215039,142014,137147,132516,128103,123886,119855,115994,112292,108738,105322,102037,98876,95830,92896
"Z(0, 2, 1, 0, 3, 2)",215039,145641,142385,139263,136267,133385,130616,127952,125386,122912,120525,118223,115999,113850,111775
"Z(0, 2, 1, 1, 0, 0)",215039,152035,151558,151060,150545,150010,149461,148898,148321,147728,147121,146502,145869,145221,144562
"Z(0, 2, 1, 1, 0, 1)",215039,144140,140218,136474,132895,129461,126165,122996,119943,116998,114153,111405,108745,106168,103672
"Z(0, 2, 1, 1, 0, 2)",215039,190985,191961,192916,193831,194704,195540,196343,197110,197927,198714,199469,200188,200872,201525
"Z(0, 2, 1, 1, 1, 0)",215039,151974,151449,150910,150362,149802,149236,148663,148083,147495,146899,146297,145687,145069,144446
"Z(0, 2, 1, 1, 1, 1)",215039,145228,141879,138646,135523,132500,129574,126740,123991,121322,118728,116208,113756,111368,109044
"Z(0, 2, 1, 1, 1, 2)",215039,155225,155970,156670,157329,157944,158523,159066,159573,160043,160478,160880,161249,161582,161886
"Z(0, 2, 1, 1, 2, 0)",215039,152186,151756,151307,150843,150362,149869,149365,148849,148320,147779,147230,146668,146094,145513
"Z(0, 2, 1, 1, 2, 1)",215039,144442,140733,137166,133732,130418,127221,124132,121145,118251,115446,112728,110089,107526,105038
"Z(0, 2, 1, 1, 2, 2)",215039,147490,145063,142717,140449,138248,136116,134047,132035,130077,128169,126311,124497,122724,120995
"Z(0, 2, 1, 1, 3, 0)",215039,150638,149580,148526,147480,146437,145405,144383,143370,142366,141370,140386,139410,138442,137486
"Z(0, 2, 1, 1, 3, 1)",215039,142027,137160,132532,128122,123909,119882,116028,112332,108785,105376,102100,98947,95911,92987
"Z(0, 2, 1, 1, 3, 2)",215039,146488,143591,140809,138139,135568,133095,130715,128421,126208,124071,122009,120017,118089,116228
"Z(1, 0, 0, 1, 0, 0)",215039,150492,149651,148731,147741,146686,145576,144418,143215,141972,140693,139385,138048,136685,135305
"Z(1, 0, 0, 1, 0, 1)",215039,155177,156930,158299,159333,160067,160539,160778,160808,160647,160316,159834,159211,158462,157601
"Z(1, 0, 0, 1, 0, 2)",215039,145488,142425,139415,136459,133556,130709,127919,125183,122502,119874,117300,114779,112308,109889
"Z(1, 0, 0, 1, 1, 0)",215039,160518,161438,162241,162935,163521,164072,165096,166000,166786,167461,168031,168498,168864,169139
"Z(1, 0, 0, 1, 1, 1)",215039,153532,153743,153886,153967,153985,153947,153856,153712,153517,153272,152980,152642,152256,151830
"Z(1, 0, 0, 1, 1, 2)",215039,152672,152658,152551,152360,152086,151737,151318,150831,150279,149665,148995,148270,147491,146665
"Z(1, 0, 0, 1, 2, 0)",215039,157323,158066,158730,159344,160266,161105,161866,162549,163156,163690,164157,164555,164887,165157
"Z(1, 0, 0, 1, 2, 1)",215039,153547,153970,154254,154418,154471,154428,154298,154089,153805,153453,153042,152572,152048,151478
"Z(1, 0, 0, 1, 2, 2)",215039,173568,174286,174864,175312,176084,176999,177760,178373,178848,179751,180848,181773,182534,183146
"Z(1, 0, 0, 1, 3, 0)",215039,202020,203037,203991,204886,205721,206636,207557,208424,209235,209992,210699,211541,212380,213169
"Z(1, 0, 0, 1, 3, 1)",215039,185316,186258,187106,187867,188611,189673,190640,191512,192294,192988,193601,194134,194766,195542
"Z(1, 0, 0, 1, 3, 2)",215039,236180,237340,238413,239406,240401,241540,242601,243584,244489,245319,246268,247330,248309,249213
"Z(1, 0, 1, 0, 0, 0)",215039,344218,349406,354578,359741,364888,370030,375168,380299,385419,390527,395630,400720,405794,410860
"Z(1, 0, 1, 0, 0, 1)",215039,155302,157086,158492,159567,160348,160871,161167,161258,161165,160906,160503,159965,159307,158544
"Z(1, 0, 1, 0, 0, 2)",215039,148060,146065,144077,142101,140136,138187,136255,134339,132441,130559,128697,126853,125027,123222
"Z(1, 0, 1, 0, 1, 0)",215039,287907,291657,295408,299169,302933,306711,310503,314306,318119,321942,325779,329624,333476,337342
"Z(1, 0, 1, 0, 1, 1)",215039,153637,153874,154047,154161,154215,154217,154170,154073,153928,153736,153502,153224,152903,152543
"Z(1, 0, 1, 0, 1, 2)",215039,158234,159061,159808,160481,161078,161809,162664,163442,164142,164769,165325,165811,166227,166579
"Z(1, 0, 1, 0, 2, 0)",215039,211667,213438,215203,216970,218734,220503,222279,224060,225846,227638,229438,231245,233056,234878
"Z(1, 0, 1, 0, 2, 1)",215039,153648,154095,154409,154605,154693,154688,154599,154434,154198,153896,153538,153125,152661,152152
