,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 2, 1, 1, 3, 0)",221677,22884,21918,21014,20168,19377,18634,17937,17279,16656,16069,15513,14984,14482,14007
"Z(0, 2, 1, 1, 3, 1)",221677,7461,7096,6755,6438,6143,5868,5611,5370,5143,4930,4730,4540,4361,4193
"Z(0, 2, 1, 1, 3, 2)",221677,181753,177626,173774,170123,166706,163517,160536,157732,155025,152463,150049,147765,145598,143576
"Z(1, 0, 0, 1, 0, 0)",221677,607577,593337,579800,567148,555456,544646,534686,525494,517044,509361,502376,494850,487074,479957
"Z(1, 0, 0, 1, 0, 1)",221677,155093,150631,146463,142565,138936,135543,132363,129368,126543,123886,121377,118998,116738,114616
"Z(1, 0, 0, 1, 0, 2)",221677,52691,50717,48871,47140,45522,44004,42577,41229,39954,38751,37611,36527,35496,34522
"Z(1, 0, 0, 1, 1, 0)",221677,651166,653542,654101,653199,651231,648089,644174,639702,634785,629583,624123,618436,612572,606730
"Z(1, 0, 0, 1, 1, 1)",221677,194123,188726,183686,178972,174587,170488,166651,163038,159631,156432,153414,150554,147840,145297
"Z(1, 0, 0, 1, 1, 2)",221677,119429,114940,110732,106781,103082,99605,96331,93235,90301,87528,84897,82393,80005,77746
"Z(1, 0, 0, 1, 2, 0)",221677,547485,534928,523264,512421,502087,492293,483181,474653,466668,459238,452292,445452,438729,432487
"Z(1, 0, 0, 1, 2, 1)",221677,192950,186790,181031,175639,170613,165906,161491,157330,153402,149707,146216,142906,139762,136807
"Z(1, 0, 0, 1, 2, 2)",221677,256014,246517,237599,229212,221348,213943,206958,200339,194058,188111,182456,177064,171915,167033
"Z(1, 0, 0, 1, 3, 0)",221677,654056,654327,653873,652826,651400,649620,647551,645185,642569,639813,636899,633819,630591,627391
"Z(1, 0, 0, 1, 3, 1)",221677,393968,382250,371254,360920,351251,342162,333603,325501,317819,310560,303669,297104,290837,284920
"Z(1, 0, 0, 1, 3, 2)",221677,658483,658180,657810,657381,657014,656652,656294,655877,655402,652764,649907,647098,644322,641733
"Z(1, 0, 1, 0, 0, 0)",221677,559178,546211,533794,522402,512047,502604,494004,485884,476857,468582,460976,453973,447531,441724
"Z(1, 0, 1, 0, 0, 1)",221677,161031,156410,152095,148058,144300,140785,137493,134390,131463,128712,126113,123648,121306,119108
"Z(1, 0, 1, 0, 0, 2)",221677,73807,71388,69123,66997,65010,63145,61389,59730,58158,56674,55266,53926,52648,51440
"Z(1, 0, 1, 0, 1, 0)",221677,618484,608137,595098,582456,570628,559659,549478,539969,531081,522379,513900,505933,498438,491504
"Z(1, 0, 1, 0, 1, 1)",221677,179228,173786,168695,163927,159479,155313,151403,147715,144230,140950,137847,134901,132100,129465
"Z(1, 0, 1, 0, 1, 2)",221677,133951,129228,124800,120641,116749,113090,109645,106385,103297,100377,97606,94967,92450,90069
"Z(1, 0, 1, 0, 2, 0)",221677,402748,393372,384634,376486,368943,361922,355379,349192,343167,337538,332248,327257,322538,318152
"Z(1, 0, 1, 0, 2, 1)",221677,186634,180238,174246,168625,163371,158439,153800,149417,145270,141356,137646,134120,130762,127593
"Z(1, 0, 1, 0, 2, 2)",221677,269036,259220,250004,241335,233207,225553,218334,211492,204999,198850,193004,187429,182104,177055
"Z(1, 0, 1, 0, 3, 0)",221677,570375,555708,541988,529136,517166,505962,495459,485554,476199,467406,459095,451210,443713,436686
"Z(1, 0, 1, 0, 3, 1)",221677,388487,376419,365078,354404,344397,334972,326079,317644,309632,302043,294823,287929,281335,275089
"Z(1, 0, 1, 0, 3, 2)",221677,658608,658207,657785,657345,657000,656691,656411,656093,655736,654709,651889,649131,646419,643903
"Z(1, 0, 1, 1, 0, 0)",221677,217187,211242,205682,200475,195623,191079,186818,182798,178999,175424,172043,168831,165775,162903
"Z(1, 0, 1, 1, 0, 1)",221677,98371,94373,90632,87125,83847,80770,77878,75148,72567,70131,67825,65634,63551,61582
"Z(1, 0, 1, 1, 0, 2)",221677,94846,91877,89094,86481,84037,81741,79580,77535,75598,73767,72028,70372,68792,67298
"Z(1, 0, 1, 1, 1, 0)",221677,363170,352269,342061,332487,323548,315163,307285,299842,292802,286164,279877,273900,268207,262844
"Z(1, 0, 1, 1, 1, 1)",221677,147406,141904,136742,131890,127344,123066,119033,115215,111594,108168,104914,101814,98855,96053
"Z(1, 0, 1, 1, 1, 2)",221677,172524,166724,161283,156168,151378,146873,142626,138605,134791,131182,127754,124486,121364,118409
"Z(1, 0, 1, 1, 2, 0)",221677,356566,346006,336095,326778,318059,309861,302139,294826,287891,281334,275108,269173,263505,258151
"Z(1, 0, 1, 1, 2, 1)",221677,185008,178253,171913,165951,160363,155104,150144,145445,140987,136767,132756,128932,125280,121820
"Z(1, 0, 1, 1, 2, 2)",221677,344252,332294,321058,310482,300561,291213,282389,274020,266070,258536,251366,244522,237977,231768
