,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(1, 0, 1, 0, 2, 2)",122542,199808,194053,188591,183403,178491,173782,169304,165022,160925,156988,153220,149579,146063,142675
"Z(1, 0, 1, 0, 3, 0)",122542,331851,337942,343616,348927,353962,358642,363088,367284,371253,374984,378538,381854,384952,387870
"Z(1, 0, 1, 0, 3, 1)",122542,317530,318126,318549,318836,319051,319112,319118,319046,318907,316682,313097,309597,305934,301422
"Z(1, 0, 1, 0, 3, 2)",122542,343574,353664,363132,372062,380565,388574,396231,403528,410500,417141,423525,429587,435353,440870
"Z(1, 0, 1, 1, 0, 0)",122542,193026,190041,187281,184439,181794,179312,177028,174909,172947,171069,169140,167322,165613,164020
"Z(1, 0, 1, 1, 0, 1)",122542,57260,55960,54736,53584,52504,51475,50508,49591,48723,47895,47111,46360,45639,44951
"Z(1, 0, 1, 1, 0, 2)",122542,80792,78932,77179,75526,73975,72497,71103,69781,68525,67326,66188,65094,64043,63037
"Z(1, 0, 1, 1, 1, 0)",122542,308550,307861,307190,306541,305951,305305,304616,301944,298398,295042,291902,288907,285948,283080
"Z(1, 0, 1, 1, 1, 1)",122542,113519,110709,108053,105540,103174,100912,98773,96736,94796,92939,91170,89467,87826,86252
"Z(1, 0, 1, 1, 1, 2)",122542,196665,191515,186635,182009,177642,173460,169494,165709,162095,158628,155318,152123,149042,146077
"Z(1, 0, 1, 1, 2, 0)",122542,322534,328656,333996,338680,342844,346458,349672,348271,345076,340428,335298,330360,325609,321057
"Z(1, 0, 1, 1, 2, 1)",122542,151464,147544,143831,140313,136992,133813,130799,127924,125179,122547,120034,117609,115271,113021
"Z(1, 0, 1, 1, 2, 2)",122542,329410,334514,339260,343688,347871,351725,355360,358754,356081,351753,347591,342278,335586,329123
